time,pAtm,lon,lat,TDewPoi,HDirNor,HDifHor,HGloHor,relHum,nTot,ceiHei,winSpe,winDir,nOpa,TBlaSky,HHorIR,cloTim,solZen,solAlt,solDec,solTim,solHouAng,TDryBul,TWetBul
14021100.0,101325.0,-1.5344934783534145,0.7326892199872196,283.08181818181816,639.1361763033946,84.66818936877077,353.3516304347826,0.675,0.0,2000.0,3.1,1.4321049844489184,0.0,274.69588795977216,322.946875,14021100.0,1.136705572748675,0.43409075404622155,0.4024408535148024,14021618.049647953,1016.5392466106708,289.1731026785714,285.71356979598886
14022000.0,101325.0,-1.5344934783534145,0.7326892199872196,283.15,673.6163174706296,91.09136212624585,403.32101449275365,0.65,0.0,2000.0,3.1,1.5707963267948966,0.0,275.35444915500096,326.0,14022000.0,1.088558560192259,0.4822377666026376,0.40245456438655136,14022517.924142357,1016.6046873305959,289.84999999999997,286.0281539288012
14022900.0,101325.0,-1.5344934783534145,0.7326892199872196,283.15,701.78829990255,97.46885382059801,453.3798913043478,0.628125,0.0,2000.0,3.246875,1.5022298204665478,0.0,275.9329248885199,328.56783088235295,14022900.0,1.0401674634179605,0.530628863376936,0.4024682616694636,14023417.798619147,1016.6701280492404,290.45892857142854,286.3048364510813
14023800.0,101325.0,-1.5344934783534145,0.7326892199872196,283.15,724.0,104.0,502.0,0.6066666666666667,0.0,2000.0,3.575,1.325619122348074,0.0,276.4927401145059,331.03088235294115,14023800.0,0.9916097726622372,0.5791865541326594,0.40248194536286414,14024317.673078347,1016.7355687666054,291.04821428571427,286.5566558889464
14024700.0,101325.0,-1.5344934783534145,0.7326892199872196,283.15,737.264148003847,111.8147924504104,545.8553359683794,0.586875,0.0,2000.0,3.915625,1.1406973325534369,0.0,277.0059040716598,333.47849264705883,14024700.0,0.9429677270777554,0.6278285997171411,0.4024956154660786,14025217.547519978,1016.8010094826931,291.5883928571428,286.7747477693087
14025600.0,101325.0,-1.5344934783534145,0.7326892199872196,283.15,738.106876946429,121.58169459644323,582.7229249011857,0.5700000000000001,0.0,2000.0,4.1,1.0471975511965976,0.0,277.44442599868216,336.0,14025600.0,0.8943306742640306,0.676465652530866,0.4025092719784334,14026117.421944067,1016.866450197505,292.04999999999995,286.95280344949896
14026500.0,101325.0,-1.5344934783534145,0.7326892199872196,283.15,726.1461674157965,132.80774944425445,612.7290513833992,0.5565625,0.006249999999999999,2000.0,3.9624999999999995,1.0328803971763318,0.006249999999999999,277.868843406875,338.72150735294116,14026500.0,0.8457980706391702,0.7249982561557263,0.40252291489925546,14027017.296350636,1016.9318909110426,292.39546874999996,287.0699378362999
14027400.0,101325.0,-1.5344934783534145,0.7326892199872196,283.15,701.0,145.0,636.0,0.5458333333333334,0.024999999999999994,2000.0,3.5999999999999996,1.023562884242508,0.024999999999999994,278.38838278174507,341.66911764705884,14027400.0,0.7974833690577819,0.7733129577371146,0.4025365442278724,14027917.17073971,1016.9973316233081,292.6504166666666,287.14220246033676
14028300.0,101325.0,-1.5344934783534145,0.7326892199872196,283.15,656.6560611241888,160.5044337239206,644.9386504799548,0.5371875,0.056249999999999994,2000.0,3.2375,1.026062704785729,0.056249999999999994,279.0324839423947,344.7821691176471,14028300.0,0.7495191375486548,0.8212771892462417,0.40255015996361254,14028817.045111312,1017.0627723343028,292.88015624999997,287.2185162766765
14029200.0,101325.0,-1.5344934783534145,0.7326892199872196,283.15,596.8657324935318,180.66746051869023,639.2242800677583,0.53,0.1,2000.0,3.1,1.0471975511965976,0.1,279.81527267134396,348.0,14029200.0,0.7020638871835984,0.8687324396112982,0.40256376210580463,14029716.919465465,1017.128213044029,293.15,287.3460590099942
14030100.0,101325.0,-1.5344934783534145,0.7326892199872196,283.390625,535.8925376161089,203.49675705411474,629.8977696216826,0.52359375,0.1940625,2068.75,3.1643092105263158,1.0928760902136367,0.1940625,281.1920965408597,353.890625,14030100.0,0.6553112651315647,0.9154850616633319,0.40257735065377837,14030616.793802194,1017.1936537524879,293.5909375,287.62466968557845
