Scenario,test_day,cost_tot,emis_tot,ener_tot,idis_tot,pdih_tot,pele_tot,pgas_tot,tdis_tot,time_rat
constant+Day266,other_day128,0.053551777,0.194267617,0.569699756,16.34366139,,0.012210044,,1.24418878,0.000183844
constant+Day267,other_day129,0.049739442,0.180437763,0.529142999,16.31218954,,0.012203497,,1.245538704,0.000172725
constant+Day268,other_day130,0.049164843,0.178353315,0.52303025,16.19281828,,0.012179642,,1.283451103,0.000180962
constant+Day269,other_day131,0.048566096,0.176181264,0.516660597,16.00180694,,0.012141521,,1.265928235,0.000174969
constant+Day270,other_day132,0.048297267,0.175206044,0.513800715,15.89590356,,0.01211352,,1.270135708,0.000172669
constant+Day271,other_day133,0.047127919,0.170964048,0.501360845,15.88631628,,0.012005619,,1.235795942,0.000161415
constant+Day272,other_day134,0.044569162,0.161681746,0.474140018,22.94741404,,0.011846517,,1.162093551,0.000151271
constant+Day273,other_day135,0.041212753,0.149505839,0.438433546,17.94950054,,0.011722711,,1.086826907,0.000153909
constant+Day274,other_day136,0.039019606,0.141549846,0.415102186,19.44538658,,0.011594072,,1.041848726,0.000157806
constant+Day275,other_day137,0.038063398,0.13808105,0.404929767,23.00851898,,0.011211326,,0.917178565,0.000161702
constant+Day276,other_day138,0.033606472,0.121912838,0.357515655,2.477077527,,0.011143712,,0.828721642,0.000161556
constant+Day277,other_day139,0.026527234,0.096231776,0.282204621,0.205616125,,0.009198476,,0.681976482,0.000156077
constant+Day278,other_day140,0.019833566,0.071949426,0.210995385,0,,0.005357487,,0.535668338,0.000157479
constant+Day279,other_day141,0.018271357,0.066282263,0.194376137,0,,0.005341709,,0.444998721,0.000156341
constant+Day280,other_day142,0.016783072,0.060883271,0.178543317,0,,0.005260075,,0.378395902,0.000161439
constant+Day281,other_day143,0.014511277,0.052641972,0.154375283,0,,0.005183619,,0.284435537,0.000157725
constant+Day282,other_day144,0.011417685,0.041419473,0.12146473,0,,0.004108305,,0.230722844,0.000174113
constant+Day283,other_day145,0.009993009,0.036251235,0.106308606,0,,0.004075084,,0.204959407,0.000173118
constant+Day284,other_day146,0.009610662,0.034864209,0.102241081,0,,0.00399443,,0.1772757,0.00015964
constant+Day285,other_day147,0.009476698,0.034378233,0.100815932,0,,0.003883218,,0.161564597,0.000161182
constant+Day286,other_day148,0.011409099,0.041388328,0.121373396,0,,0.004244442,,0.19786207,0.000160102
constant+Day287,other_day149,0.014917353,0.054115078,0.158695244,70.37864612,,0.005517799,,0.248183861,0.000153886
constant+Day288,other_day150,0.016616619,0.060279438,0.176772546,75.39979325,,0.005480884,,0.255169254,0.000158661
constant+Day289,other_day151,0.014776689,0.053604797,0.157198817,88.3887316,,0.005391675,,0.412438331,0.000155472
constant+Day290,other_day152,0.014047547,0.050959718,0.149441989,90.46411225,,0.005378051,,0.489209554,0.000151531
constant+Day291,other_day153,0.013790568,0.050027488,0.146708175,91.50284346,,0.005371296,,0.503045085,0.000155715
constant+Day292,other_day154,0.013395732,0.048595155,0.142507785,92.59722239,,0.005364211,,0.533264098,0.000154929
constant+Day293,other_day155,0.013693546,0.049675524,0.145676024,94.95749415,,0.005348952,,0.609545204,0.000150889
constant+Day294,other_day156,0.013928465,0.050527728,0.148175156,97.76841026,,0.005331107,,0.697949994,0.000151611
constant+Day295,other_day157,0.017054472,0.061867819,0.181430555,171.5549081,,0.005721607,,2.229888743,0.000154341
constant+Day296,other_day158,0.017842729,0.064727346,0.189816265,198.9033586,,0.005978753,,2.001872061,0.000154339
dynamic+Day15,heat_day1,0.093239619,0.362565073,1.063240682,0,,0.027626643,,7.845455039,8.18E-05
dynamic+Day16,heat_day2,0.090133115,0.351096406,1.029608229,0,,0.027627121,,7.682671114,0.000156168
dynamic+Day17,heat_day3,0.090791269,0.351554451,1.03095147,0,,0.027626755,,7.663891525,0.000166397
dynamic+Day19,heat_day5,0.105755337,0.399428242,1.171343818,0,,0.027626783,,8.169186407,0.000156513
dynamic+Day20,heat_day6,0.117161045,0.440171939,1.2908268,0,,0.033343342,,10.01813906,1.49E-04
dynamic+Day21,heat_day7,0.126198881,0.472917736,1.386855531,0,,0.033343466,,10.55407773,0.000150095
dynamic+Day22,heat_day8,0.132716526,0.492368652,1.443896339,0,,0.033343693,,10.79259321,1.40E-04
dynamic+Day23,heat_day9,0.143899722,0.532159721,1.560585693,0,,0.033343997,,11.18445805,1.39E-04
dynamic+Day24,heat_day10,0.150666613,0.556163155,1.630976994,0,,0.033343374,,11.2887161,1.41E-04
dynamic+Day25,heat_day11,0.158996951,0.590986533,1.733098336,0,,0.033343919,,11.59850671,0.000199648
dynamic+Day27,heat_day13,0.164680145,0.61481872,1.802987448,0,,0.033343299,,11.85396932,1.47E-04
dynamic+Day28,heat_day14,0.168771535,0.626671462,1.837746222,0,,0.033342767,,11.89006049,1.43E-04
dynamic+Day29,heat_day15,0.180539926,0.668844348,1.961420377,0,,0.033342729,,12.23608524,1.42E-04
dynamic+Day30,heat_day16,0.19134784,0.709263242,2.079950855,0,,0.033343681,,12.69913669,0.000150059
dynamic+Day31,heat_day17,0.199427084,0.742586952,2.177674346,0,,0.033344462,,13.10117777,1.44E-04
dynamic+Day32,heat_day18,0.200459921,0.750348655,2.200435938,0,,0.03334449,,13.26384801,1.46E-04
dynamic+Day33,heat_day19,0.186583632,0.707247469,2.074039499,0,,0.033343189,,12.76232376,1.41E-04
dynamic+Day34,heat_day20,0.16654723,0.635767968,1.864422193,0,,0.030293194,,10.65483186,0.000155572
dynamic+Day35,heat_day21,0.149968923,0.576201673,1.689740977,0,,0.030293866,,9.941441385,0.000159233
dynamic+Day36,heat_day22,0.137766724,0.531713845,1.559278138,0,,0.030293204,,9.584054735,0.000163921
dynamic+Day37,heat_day23,0.125748129,0.487282482,1.428980885,0,,0.030294004,,9.197615185,0.000166592
dynamic+Day38,heat_day24,0.1228607,0.475535825,1.394533211,0,,0.030293164,,9.139737758,0.000168684
dynamic+Day39,heat_day25,0.118279947,0.459346361,1.347056777,107.0781257,,0.030292902,,9.013776304,0.000181165
dynamic+Day40,heat_day26,0.11432411,0.445677459,1.306972021,260.7012165,,0.030292922,,8.858034302,0.000178709
dynamic+Day41,heat_day27,0.112746708,0.440623641,1.292151439,272.3164322,,0.03029332,,8.884335272,0.000157961
dynamic+Day42,heat_day28,0.108382835,0.428021225,1.255194208,272.3253917,,0.030293926,,8.825725911,0.00015295
dynamic+Day43,heat_day29,0.098180032,0.389714508,1.142857796,272.3135233,,0.030294801,,8.550413218,0.000159721
dynamic+Day44,heat_day30,0.089523881,0.356230303,1.044663646,272.3131325,,0.029679274,,8.075618268,0.000153425
dynamic+Day45,heat_day31,0.082975518,0.330566811,0.969404137,272.3080366,,0.028169807,,7.68373693,0.000165645
dynamic+Day297,heat_day32,0.019699115,0.061128799,0.179263341,214.6887836,,0.005630812,,1.506358989,1.11E-04
dynamic+Day298,heat_day33,0.021078505,0.066315461,0.194473493,278.6779484,,0.00733377,,1.076005394,0.000224655
dynamic+Day299,heat_day34,0.022633083,0.068725482,0.201541002,283.9592613,,0.00464642,,0.701402293,0.00022443
dynamic+Day300,heat_day35,0.024090678,0.072867246,0.213686938,278.5556638,,0.004635432,,0.233758497,0.00022744
dynamic+Day301,heat_day36,0.020863951,0.063460767,0.186101956,0,,0.004402918,,0.246935912,0.00022536
dynamic+Day302,heat_day37,0.0188395,0.056431366,0.165487876,0,,0.004402632,,0.246593842,0.000234645
dynamic+Day303,heat_day38,0.019203917,0.057584016,0.168868083,0,,0.004400017,,0.243562787,0.000250594
dynamic+Day304,heat_day39,0.019997576,0.060120401,0.176306163,0,,0.00439647,,0.219828497,0.000254635
dynamic+Day305,heat_day40,0.021265182,0.064905873,0.190339803,0,,0.004392205,,0.216589557,0.017737569
dynamic+Day306,heat_day41,0.022644896,0.069795946,0.204680194,0,,0.004373856,,0.204123056,0.000247829
dynamic+Day307,heat_day42,0.02149421,0.067022835,0.196547903,0,,0.004277088,,0.206238188,0.000264837
dynamic+Day308,heat_day43,0.022065514,0.07007019,0.205484428,0,,0.004668787,,0.733303363,0.000251946
dynamic+Day309,heat_day44,0.024064621,0.079780533,0.233960506,0,,0.01163394,,1.215634467,0.000243648
dynamic+Day310,heat_day45,0.025685386,0.088157179,0.258525452,0,,0.013401485,,1.653387654,0.00023103
dynamic+Day311,heat_day46,0.027913844,0.0984799,0.288797359,0,,0.013416247,,2.129930765,0.000240407
dynamic+Day312,heat_day47,0.028427512,0.100730686,0.295397907,0,,0.013424723,,2.592632095,0.000241162
dynamic+Day313,heat_day48,0.026763441,0.097638048,0.286328587,0,,0.013485684,,3.242313136,0.000255383
dynamic+Day314,heat_day49,0.027402109,0.103079987,0.302287351,0,,0.014207567,,3.957593936,0.000263793
dynamic+Day315,heat_day50,0.031638592,0.120902656,0.354553243,0,,0.019442817,,4.27949875,0.00028209
dynamic+Day316,heat_day51,0.036276539,0.138516239,0.406205979,0,,0.01989594,,4.855577551,0.000285651
dynamic+Day317,heat_day52,0.043356661,0.163787487,0.48031521,0,,0.020798257,,5.684895207,0.000274561
dynamic+Day318,heat_day53,0.048685205,0.185958443,0.545332676,0,,0.021713624,,6.412492719,0.000288004
dynamic+Day319,heat_day54,0.052921687,0.20336161,0.596368357,0,,0.021713886,,6.958222832,0.000261681
dynamic+Day320,heat_day55,0.063386417,0.242825051,0.712096924,0,,0.023374157,,7.541106392,0.000266129
dynamic+Day321,heat_day56,0.064574053,0.249055861,0.730369094,0,,0.023397115,,7.525251951,0.000244452
dynamic+Day322,heat_day57,0.069873093,0.264616489,0.776001435,0,,0.023434884,,7.696138055,0.000250517
dynamic+Day323,heat_day58,0.079741493,0.300728703,0.881902354,0,,0.030172771,,8.057387006,0.000247866
dynamic+Day324,heat_day59,0.085286724,0.320757591,0.940638097,0,,0.030172271,,8.11167291,0.000239507
dynamic+Day325,heat_day60,0.094021225,0.353265644,1.035969631,0,,0.030173103,,8.382480727,0.000237113
dynamic+Day326,heat_day61,0.099860647,0.378157803,1.108967164,0,,0.030171737,,8.390996741,0.000236868
dynamic+Day327,heat_day62,0.105486774,0.398868658,1.16970281,0,,0.030173008,,8.231623774,0.00023302
dynamic+Day328,heat_day63,0.108935726,0.41037219,1.203437509,0,,0.030173157,,8.250652007,0.000236237
dynamic+Day329,heat_day64,0.113170186,0.424228395,1.244071539,0,,0.030172179,,8.277144985,0.000231312
dynamic+Day330,heat_day65,0.117033802,0.438925824,1.287172504,0,,0.030172447,,8.30374533,0.000238629
dynamic+Day331,heat_day66,0.118344917,0.445667026,1.306941425,0,,0.030172673,,8.279745804,0.000235725
dynamic+Day332,heat_day67,0.117834063,0.443971655,1.301969663,0,,0.030170981,,8.251967743,0.000250847
dynamic+Day333,heat_day68,0.115736368,0.436582036,1.280299226,0,,0.030172594,,8.197985207,0.00024516
dynamic+Day334,heat_day69,0.112821447,0.427057597,1.252368319,0,,0.030172364,,8.200537844,0.000233802
dynamic+Day335,heat_day70,0.11347069,0.427277968,1.25301457,0,,0.030172943,,8.234462317,0.000240559
dynamic+Day336,heat_day71,0.112205524,0.42527683,1.24714613,0,,0.030171424,,8.110827913,0.000249623
dynamic+Day337,heat_day72,0.105907148,0.40328648,1.182658299,0,,0.027296327,,7.833999564,0.000247841
dynamic+Day338,heat_day73,0.102765803,0.393595568,1.154239201,0,,0.027296173,,7.838333907,0.000255915
dynamic+Day339,heat_day74,0.097550557,0.373948075,1.09662192,0,,0.026607045,,7.606827554,0.000266209
dynamic+Day340,heat_day75,0.095920206,0.364863554,1.069981098,0,,0.026607137,,7.54585628,0.000273382
dynamic+Day341,heat_day76,0.095675684,0.363503804,1.065993561,0,,0.026607173,,7.537540051,0.000277895
dynamic+Day342,heat_day77,0.100684817,0.384158033,1.126563146,0,,0.028007433,,7.752777715,0.000272447
dynamic+Day343,heat_day78,0.105602106,0.402879813,1.181465728,0,,0.028805842,,8.03851615,0.000267029
dynamic+Day344,heat_day79,0.11174519,0.422361368,1.238596387,0,,0.028733599,,8.231004983,0.000257961
dynamic+Day345,heat_day80,0.119128869,0.451071177,1.322789376,0,,0.028726881,,8.726372146,0.000260102
dynamic+Day346,heat_day81,0.128251554,0.485076564,1.422511918,0,,0.028760768,,9.134016779,0.000235971
dynamic+Day347,heat_day82,0.139472753,0.526623626,1.544350809,0,,0.028915907,,9.567288124,0.000239708
dynamic+Day348,heat_day83,0.144841542,0.545267121,1.599023814,0,,0.0289169,,9.58052293,0.00023875
dynamic+Day349,heat_day84,0.146711035,0.55253274,1.620330616,0,,0.028916299,,9.542142943,0.000237768
dynamic+Day350,heat_day85,0.146456995,0.554386018,1.625765448,0,,0.028917244,,9.58679992,0.000235754
dynamic+Day351,heat_day86,0.145737012,0.551612845,1.617632977,0,,0.028916376,,9.550847041,0.000227879
dynamic+Day352,heat_day87,0.14570124,0.551944388,1.618605244,0,,0.028917175,,9.526481927,0.000240864
dynamic+Day353,heat_day88,0.145934893,0.551264202,1.616610562,0,,0.028917167,,9.532890591,0.000247163
dynamic+Day354,heat_day89,0.147802246,0.557526718,1.634975712,0,,0.028917335,,9.533525656,0.00023622
dynamic+Day355,heat_day90,0.150768057,0.567897101,1.665387392,0,,0.028916371,,9.58427956,0.00024343
dynamic+Day356,heat_day91,0.153554987,0.578990397,1.697919052,0,,0.030301285,,9.798301756,0.00025521
dynamic+Day357,heat_day92,0.153887091,0.582659536,1.708678992,0,,0.030301857,,9.829850308,0.000269291
dynamic+Day358,heat_day93,0.148746715,0.565508074,1.658381448,0,,0.030301414,,9.659231346,0.000269641
dynamic+Day182,cool_day1,0.17820795,0.523639598,1.535599995,58.58517948,,0.021688273,,5.559580617,1.47E-04
dynamic+Day183,cool_day2,0.17994096,0.530760916,1.556483625,48.05181747,,0.021688096,,5.829245805,1.48E-04
dynamic+Day184,cool_day3,0.178806514,0.529853245,1.553821834,41.26522653,,0.021688026,,5.756561171,1.40E-04
dynamic+Day185,cool_day4,0.177758412,0.528945049,1.551158503,30.96252437,,0.021687729,,5.632562267,0.000155937
dynamic+Day186,cool_day5,0.175063663,0.520730713,1.527069539,28.92241022,,0.021686512,,5.451597205,0.000195379
dynamic+Day187,cool_day6,0.178584845,0.528811641,1.550767276,33.65059473,,0.021684485,,5.520774609,0.00016495
dynamic+Day188,cool_day7,0.180159148,0.534352992,1.567017571,31.16078832,,0.021682773,,5.793584631,0.000152519
dynamic+Day189,cool_day8,0.194586413,0.575146229,1.686645834,39.02269262,,0.021676335,,6.118530928,0.000164648
dynamic+Day190,cool_day9,0.208924765,0.619369779,1.816333663,49.32728268,,0.021655519,,6.714941314,0.000161115
dynamic+Day191,cool_day10,0.224383404,0.668509308,1.960437854,55.00674189,,0.023008132,,7.298789628,0.000164477
dynamic+Day192,cool_day11,0.231351873,0.691928656,2.029116293,60.65600211,,0.023008048,,7.704833147,0.000188127
dynamic+Day193,cool_day12,0.234435398,0.701346566,2.056734797,64.02568603,,0.023886177,,7.761329196,0.00019879
dynamic+Day194,cool_day13,0.228544555,0.685446168,2.010106063,59.71408773,,0.023886291,,7.692867359,0.000186149
dynamic+Day195,cool_day14,0.230802266,0.692212348,2.029948233,62.78766959,,0.023886277,,7.711809182,0.0001896
dynamic+Day196,cool_day15,0.230753869,0.692790109,2.031642549,58.30275751,,0.023886301,,7.837737281,0.000191496
dynamic+Day197,cool_day16,0.237323662,0.711036927,2.085152278,65.24948034,,0.023886177,,7.879921027,0.000169443
dynamic+Day198,cool_day17,0.246352206,0.736426771,2.1596093,73.32961619,,0.023886129,,8.308175796,0.000171831
dynamic+Day200,cool_day19,0.250009296,0.748039317,2.193663687,76.63343674,,0.023885406,,8.74920274,0.000155313
dynamic+Day201,cool_day20,0.252983099,0.75635793,2.218058446,83.19059316,,0.023882328,,8.849971444,0.000165673
dynamic+Day202,cool_day21,0.258326791,0.772362387,2.264992337,89.14923912,,0.023876715,,8.949188921,0.000163179
dynamic+Day203,cool_day22,0.252595242,0.758015648,2.22291979,88.1952324,,0.023861782,,9.002660653,0.000162709
dynamic+Day204,cool_day23,0.242739445,0.728516507,2.136412043,85.66952415,,0.023827295,,8.618954216,0.000179959
dynamic+Day205,cool_day24,0.235435262,0.705856221,2.069959593,83.55427817,,0.02378591,,8.337472543,0.000161011
dynamic+Day206,cool_day25,0.225086225,0.674335013,1.977522034,81.69262307,,0.023672769,,7.929360231,0.00015663
dynamic+Day207,cool_day26,0.217076822,0.649338775,1.904219282,85.92876948,,0.021836965,,7.570235494,0.000181761
dynamic+Day208,cool_day27,0.222103116,0.662372443,1.942441182,91.3042158,,0.021836088,,7.527785573,0.000175635
dynamic+Day209,cool_day28,0.228996272,0.679908975,1.993867962,96.3841317,,0.021834509,,7.705302815,0.000167844
dynamic+Day210,cool_day29,0.230095759,0.683491418,2.004373659,94.51099797,,0.021829238,,7.781182565,0.000168486
dynamic+Day211,cool_day30,0.217461177,0.649148115,1.903660161,87.72753511,,0.02180893,,7.726928811,0.000160232
dynamic+Day212,cool_day31,0.202211463,0.604424793,1.772506724,80.34130762,,0.02174701,,7.237120065,0.000152607
dynamic+Day166,cool_day32,0.150745356,0.44507469,1.305204369,49.85909447,,0.020845443,,5.756906593,0.000257052
dynamic+Day167,cool_day33,0.141249693,0.416256464,1.220693443,41.26987051,,0.020131949,,5.605174668,0.000270733
dynamic+Day168,cool_day34,0.14211736,0.415429461,1.218268213,43.90958876,,0.018867998,,5.340155934,0.00029325
dynamic+Day169,cool_day35,0.142747225,0.417991471,1.22578144,46.67734982,,0.018864041,,5.370085868,0.000282911
dynamic+Day170,cool_day36,0.149374276,0.436170869,1.279093457,60.05457722,,0.018855446,,5.42517486,0.000260407
dynamic+Day171,cool_day37,0.154354568,0.450071262,1.319857073,71.06568397,,0.018808729,,5.605491854,0.000254541
dynamic+Day172,cool_day38,0.156567882,0.458967942,1.345947045,63.89635072,,0.018732441,,5.832821533,0.00025705
dynamic+Day173,cool_day39,0.149924513,0.442388514,1.297327021,57.87442545,,0.018521372,,5.54039983,0.000253765
dynamic+Day174,cool_day40,0.143361294,0.423206099,1.241073603,49.59146749,,0.018192582,,5.086538992,0.000230813
dynamic+Day175,cool_day41,0.139953773,0.41046711,1.203715864,50.08411793,,0.018005849,,4.624094781,0.000238415
dynamic+Day176,cool_day42,0.145492498,0.425868928,1.248882486,51.93934812,,0.017944925,,4.60936147,0.000244332
dynamic+Day177,cool_day43,0.140597004,0.412401291,1.209387949,47.14528651,,0.017888519,,4.642864571,0.000248599
dynamic+Day178,cool_day44,0.139302439,0.406502846,1.192090457,47.10128364,,0.016147219,,4.428035545,0.000269261
dynamic+Day179,cool_day45,0.145424659,0.42443834,1.244687213,48.26784246,,0.021489511,,4.613886652,0.000253751
dynamic+Day180,cool_day46,0.157482245,0.45931042,1.346951378,54.35546348,,0.021688248,,4.937846775,0.000250758
dynamic+Day181,cool_day47,0.167487353,0.490973542,1.439805109,55.67024178,,0.021688176,,5.32686656,0.000256705
dynamic+Day213,cool_day48,0.193221286,0.575894303,1.688839597,76.91603177,,0.021029944,,6.787103137,0.000252711
dynamic+Day214,cool_day49,0.189230907,0.562429373,1.649352999,80.28738618,,0.020748457,,6.508684334,0.000247641
dynamic+Day215,cool_day50,0.183708219,0.545786502,1.600546927,78.87408411,,0.019931959,,6.245871006,0.000265022
dynamic+Day216,cool_day51,0.178185117,0.528586752,1.550107778,74.76165025,,0.0199317,,6.018229117,0.000257804
dynamic+Day217,cool_day52,0.174841685,0.518688768,1.521081432,67.24392915,,0.019930787,,5.754961152,0.000249369
dynamic+Day218,cool_day53,0.174240775,0.516303255,1.514085791,72.31207784,,0.019927835,,5.652686026,0.000257484
dynamic+Day219,cool_day54,0.167863759,0.498886407,1.463009992,64.39980862,,0.019918948,,5.479983264,0.000246364
dynamic+Day220,cool_day55,0.165099345,0.490520804,1.438477432,56.95269242,,0.01989648,,5.231595242,0.000259993
dynamic+Day221,cool_day56,0.157037314,0.465999476,1.366567378,48.01456573,,0.019827527,,4.926752054,0.000258575
dynamic+Day222,cool_day57,0.14518866,0.43039647,1.262159737,43.31061402,,0.01961118,,4.457982155,0.000262206
dynamic+Day223,cool_day58,0.134006029,0.397805041,1.166583697,46.58522771,,0.019398657,,4.033476679,0.000269054
dynamic+Day224,cool_day59,0.128708782,0.38031722,1.115299764,48.79677801,,0.011477925,,3.746882473,0.000303623
dynamic+Day225,cool_day60,0.138651137,0.407992845,1.196459955,59.73571512,,0.01958444,,3.771498159,0.000274415
dynamic+Day226,cool_day61,0.147529411,0.43397986,1.272668211,73.91251577,,0.019584526,,3.916184928,0.000282458
dynamic+Day227,cool_day62,0.155935515,0.460520429,1.350499793,78.2680273,,0.021709529,,4.2703386,0.000273728
dynamic+Day228,cool_day63,0.155937899,0.462638673,1.356711651,69.63624733,,0.021709751,,4.418014849,0.000283732
dynamic+Day229,cool_day64,0.154001192,0.457084307,1.340423187,61.64844806,,0.021709621,,4.368730737,0.000252306
dynamic+Day230,cool_day65,0.15300778,0.45341445,1.329661143,69.12463345,,0.021709603,,4.341695426,0.000245811
dynamic+Day231,cool_day66,0.153094082,0.451757113,1.324800919,70.93648868,,0.021709198,,4.355865856,0.000251719
dynamic+Day232,cool_day67,0.155252994,0.458634402,1.34496892,72.78552278,,0.021708809,,4.387479027,0.000268635
dynamic+Day233,cool_day68,0.159518327,0.470657849,1.380228296,82.99984105,,0.021707656,,4.471689575,0.000262307
dynamic+Day234,cool_day69,0.1627261,0.48162243,1.412382491,98.73989913,,0.02170477,,4.662606131,0.000254555
dynamic+Day235,cool_day70,0.16535243,0.487986149,1.431044425,108.9394093,,0.021695611,,4.735432004,0.000264822
dynamic+Day236,cool_day71,0.168246912,0.49730155,1.458362316,104.1793897,,0.021674097,,4.823829348,0.000261748
dynamic+Day237,cool_day72,0.16629084,0.489519141,1.435540002,105.0860351,,0.02162616,,4.699724696,0.000254091
dynamic+Day238,cool_day73,0.159743415,0.470611887,1.380093509,97.60721253,,0.021511137,,4.662779062,0.000249137
dynamic+Day239,cool_day74,0.15122614,0.443388166,1.30025855,77.88084935,,0.021161533,,4.346376554,0.000263189
dynamic+Day240,cool_day75,0.149203094,0.434887079,1.275328676,73.15688293,,0.020666722,,4.251649157,0.000267369
dynamic+Day241,cool_day76,0.1467628,0.426297712,1.250139918,75.63791712,,0.019171578,,4.056845944,0.000268163
dynamic+Day242,cool_day77,0.150104778,0.434963024,1.27555139,89.95254388,,0.019146918,,4.025850918,0.000266813
dynamic+Day243,cool_day78,0.151967184,0.440766581,1.29257062,94.26919806,,0.019076922,,4.1289232,0.000266673
dynamic+Day244,cool_day79,0.152325228,0.441188534,1.293808016,99.8729936,,0.018848299,,4.053390768,0.000255908
dynamic+Day245,cool_day80,0.151261797,0.438143271,1.284877627,95.16590441,,0.018323152,,3.98609921,0.000263438
dynamic+Day246,cool_day81,0.144981385,0.420627909,1.23351293,90.63892764,,0.016795332,,3.91042615,0.000250402
dynamic+Day247,cool_day82,0.142383491,0.410907225,1.205006525,77.21718791,,0.013196216,,3.682381472,0.000252054
dynamic+Day248,cool_day83,0.137118545,0.394067506,1.155623184,61.82092179,,0.01285928,,3.589160548,0.000246239
dynamic+Day249,cool_day84,0.129727988,0.373843075,1.096314002,62.84178227,,0.012855846,,3.441724746,0.000242161
dynamic+Day250,cool_day85,0.125864649,0.360338323,1.056710623,50.58346161,,0.012847371,,3.272631063,0.000240382
dynamic+Day251,cool_day86,0.128365439,0.370087722,1.085301239,65.90546823,,0.012817581,,3.31569055,0.000253833
dynamic+Day252,cool_day87,0.134844716,0.389139141,1.141170503,80.3430677,,0.012788357,,3.309092696,0.000241353
dynamic+Day253,cool_day88,0.136904141,0.396140923,1.161703587,77.38332031,,0.012685717,,3.252836489,0.000248593
dynamic+Day254,cool_day89,0.130157136,0.379434272,1.112710474,76.63749036,,0.012583452,,3.077463951,0.000245071
dynamic+Day255,cool_day90,0.11972843,0.349692303,1.025490625,74.93980816,,0.012004835,,2.809852261,0.000246562
dynamic+Day256,cool_day91,0.107478546,0.312657331,0.91688367,62.34167297,,0.010555342,,2.433377962,0.000255505
dynamic+Day257,cool_day92,0.097762467,0.283610374,0.831701976,58.14695877,,0.010549053,,2.09519507,0.000256989
dynamic+Day258,cool_day93,0.089559994,0.260520417,0.763989494,48.59438761,,0.010520936,,1.856009617,0.000296801
dynamic+Day46,other_day1,0.078805564,0.312561417,0.916602395,272.3069789,,0.028170082,,7.500341457,1.18E-04
dynamic+Day47,other_day2,0.078035544,0.307223471,0.900948594,272.3104817,,0.028170083,,7.53288711,0.000271252
dynamic+Day48,other_day3,0.080101219,0.312404582,0.916142469,272.319252,,0.028170086,,7.620337753,0.000263448
dynamic+Day49,other_day4,0.084312563,0.326771627,0.958274567,272.321493,,0.028170133,,7.724441462,0.000286186
dynamic+Day50,other_day5,0.08895498,0.344175428,1.009312106,272.3129566,,0.028170056,,7.774930066,0.000264715
dynamic+Day51,other_day6,0.092162274,0.355578256,1.042751482,272.3003282,,0.028170005,,7.806297183,0.000254227
dynamic+Day52,other_day7,0.090354471,0.352443007,1.033557206,272.2277137,,0.028169283,,7.78108337,0.00024079
dynamic+Day53,other_day8,0.087645835,0.338607031,0.992982497,165.0677004,,0.025334197,,7.649095019,0.000241352
dynamic+Day54,other_day9,0.085167397,0.326577783,0.957706109,10.66619894,,0.023327968,,7.540934433,0.000247076
dynamic+Day55,other_day10,0.085030072,0.32414756,0.950579355,0,,0.023331092,,7.498826428,0.000248912
dynamic+Day56,other_day11,0.086551715,0.328314556,0.962799283,0,,0.02333501,,7.538807455,0.000243754
dynamic+Day57,other_day12,0.08840045,0.335868777,0.984952426,0,,0.024475513,,7.576459325,0.000248839
dynamic+Day58,other_day13,0.086249197,0.328743173,0.964056226,0,,0.024475373,,7.55633653,0.000249943
dynamic+Day59,other_day14,0.083638621,0.318254674,0.933298163,0,,0.024475157,,7.55836049,0.000254072
dynamic+Day60,other_day15,0.081441886,0.311398208,0.913191225,0,,0.02447504,,7.519692041,0.000241936
dynamic+Day61,other_day16,0.07836538,0.301141985,0.883114324,0,,0.024475349,,7.678039211,0.000231828
dynamic+Day62,other_day17,0.074149817,0.285899671,0.838415459,0,,0.024475139,,7.40159831,0.000240832
dynamic+Day63,other_day18,0.068135527,0.263051098,0.771410844,0,,0.024475248,,6.91064694,0.000237046
dynamic+Day64,other_day19,0.061685678,0.239873464,0.703441243,0,,0.02447555,,6.842301349,0.000235304
dynamic+Day65,other_day20,0.054514054,0.213302578,0.625520756,0,,0.024475155,,6.607017777,0.000237236
dynamic+Day66,other_day21,0.050635929,0.197759668,0.579940374,0,,0.024475381,,6.462763942,0.000233622
dynamic+Day67,other_day22,0.04651353,0.182778448,0.536007179,0,,0.024475345,,6.63449298,0.000238345
dynamic+Day68,other_day23,0.042764603,0.167559486,0.491376792,0,,0.024475064,,6.32607475,0.000242234
dynamic+Day69,other_day24,0.03733655,0.148076243,0.43424118,0,,0.024474832,,6.22262719,0.000240328
dynamic+Day70,other_day25,0.032315359,0.130374118,0.382328791,0,,0.024474992,,6.499681518,0.000233823
dynamic+Day71,other_day26,0.025054307,0.102541368,0.300707825,0,,0.020347234,,6.131350336,0.000239586
dynamic+Day72,other_day27,0.019905233,0.081356827,0.23858307,0,,0.016084499,,5.748602015,0.000237153
dynamic+Day73,other_day28,0.015070985,0.06273322,0.183968386,0,,0.016087773,,5.418220998,0.000234985
dynamic+Day74,other_day29,0.012766387,0.052065817,0.152685681,0,,0.008148161,,5.126056406,0.000233832
dynamic+Day75,other_day30,0.012040821,0.048353376,0.141798756,0,,0.008154123,,4.580242615,0.000238334
dynamic+Day76,other_day31,0.012166187,0.049130267,0.14407703,0,,0.008148496,,4.726050423,0.000241502
